adjuster_id,employee_id,first_name,last_name,email,phone,license_number,license_state,specializations,hire_date,status,home_office_id,supervisor_email,max_active_claims
ADJ31915826,EMP94529114,Adj5947,Smith,adjuster5947@corp.com,555-4681,LIC61824346,TX,Property,2020-03-21,Active,OFF74115849,supervisor@corp.com,18
ADJ30894902,EMP32235245,Adj5948,Smith,adjuster5948@corp.com,555-9270,LIC25557300,TX,Auto,2021-01-01,Inactive,OFF67213957,supervisor@corp.com,99
ADJ36934425,EMP12284780,Adj5949,Smith,adjuster5949@corp.com,555-3868,LIC26599555,MA,Fraud,2011-10-31,Active,OFF74123280,supervisor@corp.com,13
ADJ06040007,EMP97229867,Adj5950,Smith,adjuster5950@corp.com,555-8288,LIC66255166,IL,Auto,2004-11-09,Inactive,OFF68531474,supervisor@corp.com,22
ADJ66006678,EMP29576793,Adj5951,Smith,adjuster5951@corp.com,555-4191,LIC06263889,TX,Fraud,2015-04-25,Inactive,OFF91040139,supervisor@corp.com,57
ADJ40218987,EMP57806813,Adj5952,Smith,adjuster5952@corp.com,555-5812,LIC10570772,TX,Property,2024-07-25,Active,OFF55159949,supervisor@corp.com,13
ADJ40682298,EMP73135449,Adj5953,Smith,adjuster5953@corp.com,555-8632,LIC35042433,CA,Fraud,2015-06-05,Inactive,OFF20165744,supervisor@corp.com,67
ADJ14840410,EMP05534854,Adj5954,Smith,adjuster5954@corp.com,555-7557,LIC82060874,FL,Property,2019-12-10,Inactive,OFF95747100,supervisor@corp.com,39
ADJ45293235,EMP40384870,Adj5955,Smith,adjuster5955@corp.com,555-7213,LIC29078244,CA,Auto,2001-07-04,Active,OFF77768379,supervisor@corp.com,87
ADJ81206679,EMP13013562,Adj5956,Smith,adjuster5956@corp.com,555-5393,LIC95861721,TX,Property,2007-02-08,Inactive,OFF76189660,supervisor@corp.com,14
ADJ18608604,EMP83682285,Adj5957,Smith,adjuster5957@corp.com,555-7462,LIC18283839,WA,Auto,2017-03-14,Active,OFF12003912,supervisor@corp.com,89
ADJ91488331,EMP87666322,Adj5958,Smith,adjuster5958@corp.com,555-5475,LIC02455279,MA,Fraud,2016-06-26,Active,OFF11485143,supervisor@corp.com,65
ADJ30764913,EMP87048505,Adj5959,Smith,adjuster5959@corp.com,555-4772,LIC10688963,NY,Fraud,2003-09-30,Active,OFF44987910,supervisor@corp.com,87
ADJ17400363,EMP69385513,Adj5960,Smith,adjuster5960@corp.com,555-9895,LIC83353459,NY,Fraud,2011-07-10,Active,OFF77462749,supervisor@corp.com,82
ADJ57890243,EMP10052832,Adj5961,Smith,adjuster5961@corp.com,555-6729,LIC46582409,CA,Fraud,2010-12-16,Inactive,OFF92586203,supervisor@corp.com,70
ADJ73748726,EMP62975915,Adj5962,Smith,adjuster5962@corp.com,555-6595,LIC90364853,TX,Property,2001-09-02,Inactive,OFF49500652,supervisor@corp.com,36
ADJ50531862,EMP48124503,Adj5963,Smith,adjuster5963@corp.com,555-3614,LIC40847203,TX,Fraud,2000-08-13,Active,OFF89840013,supervisor@corp.com,32
ADJ54712816,EMP10495243,Adj5964,Smith,adjuster5964@corp.com,555-5462,LIC35202822,CA,Property,2023-09-04,Inactive,OFF11431630,supervisor@corp.com,17
ADJ71956098,EMP85577344,Adj5965,Smith,adjuster5965@corp.com,555-8048,LIC66055763,WA,Property,2020-04-02,Active,OFF55819227,supervisor@corp.com,95
ADJ61893095,EMP11975448,Adj5966,Smith,adjuster5966@corp.com,555-1378,LIC30031437,FL,Auto,2009-03-26,Inactive,OFF28302730,supervisor@corp.com,58
ADJ67324085,EMP10666908,Adj5967,Smith,adjuster5967@corp.com,555-8923,LIC27046495,CA,Auto,2001-11-26,Inactive,OFF31141046,supervisor@corp.com,98
ADJ03055348,EMP71490905,Adj5968,Smith,adjuster5968@corp.com,555-7312,LIC83323419,TX,Fraud,2010-06-25,Active,OFF64885051,supervisor@corp.com,29
ADJ07883842,EMP09766993,Adj5969,Smith,adjuster5969@corp.com,555-3501,LIC76543139,FL,Property,2019-12-08,Inactive,OFF01768782,supervisor@corp.com,74
ADJ25678658,EMP77751649,Adj5970,Smith,adjuster5970@corp.com,555-9364,LIC81591886,TX,Auto,2021-02-17,Active,OFF46278166,supervisor@corp.com,79
ADJ55234293,EMP34398293,Adj5971,Smith,adjuster5971@corp.com,555-4773,LIC41840990,TX,Auto,2006-02-11,Inactive,OFF70484606,supervisor@corp.com,79
ADJ71681082,EMP49920956,Adj5972,Smith,adjuster5972@corp.com,555-2592,LIC77413720,IL,Property,2008-10-07,Active,OFF10781041,supervisor@corp.com,73
ADJ74611712,EMP10596016,Adj5973,Smith,adjuster5973@corp.com,555-3235,LIC70860929,IL,Auto,2001-03-21,Active,OFF96450279,supervisor@corp.com,35
ADJ27814298,EMP13300750,Adj5974,Smith,adjuster5974@corp.com,555-2964,LIC26950354,FL,Auto,2010-11-21,Active,OFF93553073,supervisor@corp.com,90
ADJ38605054,EMP34139169,Adj5975,Smith,adjuster5975@corp.com,555-5459,LIC60912821,FL,Auto,2012-09-05,Active,OFF27218953,supervisor@corp.com,67
ADJ13174893,EMP25843746,Adj5976,Smith,adjuster5976@corp.com,555-9298,LIC96383545,NY,Property,2016-05-19,Active,OFF26705423,supervisor@corp.com,41
ADJ95305096,EMP66628601,Adj5977,Smith,adjuster5977@corp.com,555-4512,LIC89319032,IL,Property,2008-11-28,Inactive,OFF77042632,supervisor@corp.com,13
ADJ64092093,EMP41902732,Adj5978,Smith,adjuster5978@corp.com,555-7275,LIC57810229,NY,Fraud,2009-07-27,Inactive,OFF60937885,supervisor@corp.com,60
ADJ51004081,EMP87854765,Adj5979,Smith,adjuster5979@corp.com,555-9745,LIC49725700,MA,Auto,2001-04-08,Active,OFF61658978,supervisor@corp.com,90
ADJ62095186,EMP63939408,Adj5980,Smith,adjuster5980@corp.com,555-5668,LIC62835848,IL,Property,2001-04-26,Inactive,OFF93698845,supervisor@corp.com,14
ADJ47814912,EMP21327152,Adj5981,Smith,adjuster5981@corp.com,555-4211,LIC22648337,WA,Fraud,2019-01-26,Inactive,OFF60977366,supervisor@corp.com,86
ADJ46227135,EMP54008639,Adj5982,Smith,adjuster5982@corp.com,555-2225,LIC65701662,CA,Property,2017-03-09,Inactive,OFF35295366,supervisor@corp.com,81
ADJ53820797,EMP11931457,Adj5983,Smith,adjuster5983@corp.com,555-3325,LIC11682319,FL,Property,2020-01-15,Inactive,OFF69695386,supervisor@corp.com,31
ADJ56146195,EMP17113970,Adj5984,Smith,adjuster5984@corp.com,555-3113,LIC92662749,MA,Fraud,2016-09-17,Inactive,OFF07632615,supervisor@corp.com,38
ADJ55457964,EMP33823375,Adj5985,Smith,adjuster5985@corp.com,555-4898,LIC82557867,TX,Fraud,2005-02-15,Inactive,OFF13781544,supervisor@corp.com,97
ADJ13557302,EMP07751647,Adj5986,Smith,adjuster5986@corp.com,555-5014,LIC17804879,IL,Property,2023-12-27,Inactive,OFF76942600,supervisor@corp.com,88
ADJ37741585,EMP73727062,Adj5987,Smith,adjuster5987@corp.com,555-9997,LIC76910740,MA,Fraud,2011-08-07,Active,OFF40511725,supervisor@corp.com,45
ADJ48528238,EMP90103979,Adj5988,Smith,adjuster5988@corp.com,555-3836,LIC10652672,NY,Auto,2005-04-08,Active,OFF01724372,supervisor@corp.com,10
ADJ71928971,EMP09462965,Adj5989,Smith,adjuster5989@corp.com,555-6307,LIC06185202,WA,Fraud,2017-09-27,Active,OFF37317537,supervisor@corp.com,73
ADJ56034483,EMP83701834,Adj5990,Smith,adjuster5990@corp.com,555-6292,LIC17930929,FL,Property,2009-02-04,Inactive,OFF28020216,supervisor@corp.com,23
ADJ76348787,EMP11812480,Adj5991,Smith,adjuster5991@corp.com,555-7661,LIC02111107,CA,Fraud,2000-01-25,Active,OFF11016941,supervisor@corp.com,18
ADJ90225178,EMP11328443,Adj5992,Smith,adjuster5992@corp.com,555-4817,LIC93761326,TX,Property,2020-03-16,Active,OFF91770001,supervisor@corp.com,14
ADJ92795888,EMP96013232,Adj5993,Smith,adjuster5993@corp.com,555-5262,LIC30941615,NY,Property,2005-08-15,Inactive,OFF96284678,supervisor@corp.com,19
ADJ54775399,EMP87843017,Adj5994,Smith,adjuster5994@corp.com,555-8133,LIC38338967,NY,Fraud,2014-11-09,Inactive,OFF50096102,supervisor@corp.com,53
ADJ76083743,EMP57357256,Adj5995,Smith,adjuster5995@corp.com,555-7135,LIC99512131,CA,Auto,2021-09-20,Inactive,OFF86393714,supervisor@corp.com,98
ADJ08221746,EMP49684672,Adj5996,Smith,adjuster5996@corp.com,555-9676,LIC41052187,CA,Auto,2011-12-26,Inactive,OFF84724181,supervisor@corp.com,32
ADJ51094109,EMP14164603,Adj5997,Smith,adjuster5997@corp.com,555-2978,LIC42008088,MA,Auto,2014-07-26,Inactive,OFF91302958,supervisor@corp.com,49
ADJ90491952,EMP61357005,Adj5998,Smith,adjuster5998@corp.com,555-5335,LIC84870108,TX,Auto,2003-06-14,Inactive,OFF19381716,supervisor@corp.com,94
ADJ94469668,EMP31803893,Adj5999,Smith,adjuster5999@corp.com,555-5891,LIC19328403,FL,Auto,2025-01-23,Active,OFF27577620,supervisor@corp.com,46
ADJ30653739,EMP79157453,Adj6000,Smith,adjuster6000@corp.com,555-9631,LIC95097941,WA,Auto,2016-11-09,Inactive,OFF41208188,supervisor@corp.com,65
ADJ02752428,EMP99648192,Adj6001,Smith,adjuster6001@corp.com,555-7771,LIC14928927,TX,Auto,2011-03-04,Active,OFF84857036,supervisor@corp.com,48
ADJ91164481,EMP28578321,Adj6002,Smith,adjuster6002@corp.com,555-7360,LIC85010133,CA,Auto,2017-03-03,Active,OFF53295772,supervisor@corp.com,21
ADJ39923239,EMP33558659,Adj6003,Smith,adjuster6003@corp.com,555-4156,LIC24912686,MA,Property,2021-03-03,Active,OFF48636695,supervisor@corp.com,17
ADJ86860212,EMP73254682,Adj6004,Smith,adjuster6004@corp.com,555-3968,LIC66325423,CA,Auto,2015-05-11,Active,OFF30036752,supervisor@corp.com,93
ADJ46975402,EMP60328726,Adj6005,Smith,adjuster6005@corp.com,555-9537,LIC56704422,FL,Property,2019-12-06,Inactive,OFF92765881,supervisor@corp.com,17
ADJ92712477,EMP10496010,Adj6006,Smith,adjuster6006@corp.com,555-7892,LIC37097627,TX,Fraud,2004-10-20,Active,OFF09787512,supervisor@corp.com,25
ADJ88031227,EMP14056258,Adj6007,Smith,adjuster6007@corp.com,555-7412,LIC61975570,MA,Fraud,2017-06-23,Inactive,OFF66729330,supervisor@corp.com,14
ADJ54553987,EMP08462276,Adj6008,Smith,adjuster6008@corp.com,555-5230,LIC83239509,CA,Auto,2024-09-09,Active,OFF77618795,supervisor@corp.com,53
ADJ29616317,EMP87848951,Adj6009,Smith,adjuster6009@corp.com,555-2687,LIC58556736,WA,Fraud,2022-09-11,Active,OFF15830950,supervisor@corp.com,85
ADJ74413732,EMP75192985,Adj6010,Smith,adjuster6010@corp.com,555-8415,LIC04516715,MA,Fraud,2001-02-14,Active,OFF97147965,supervisor@corp.com,24
ADJ29371058,EMP43402771,Adj6011,Smith,adjuster6011@corp.com,555-9943,LIC61467049,WA,Property,2021-06-14,Active,OFF70530719,supervisor@corp.com,76
ADJ69443667,EMP47840369,Adj6012,Smith,adjuster6012@corp.com,555-9313,LIC42332452,MA,Property,2006-09-26,Active,OFF22507131,supervisor@corp.com,99
ADJ75296443,EMP96975041,Adj6013,Smith,adjuster6013@corp.com,555-4582,LIC96071674,TX,Auto,2001-11-11,Inactive,OFF66982439,supervisor@corp.com,14
ADJ57038989,EMP18125790,Adj6014,Smith,adjuster6014@corp.com,555-6163,LIC89850649,TX,Auto,2015-08-10,Inactive,OFF60146564,supervisor@corp.com,82
ADJ36946458,EMP07575257,Adj6015,Smith,adjuster6015@corp.com,555-8238,LIC74752704,MA,Property,2000-08-23,Inactive,OFF22490663,supervisor@corp.com,47
ADJ05987264,EMP00759696,Adj6016,Smith,adjuster6016@corp.com,555-6113,LIC00559731,CA,Fraud,2020-11-22,Active,OFF70482209,supervisor@corp.com,26
ADJ76632034,EMP34577403,Adj6017,Smith,adjuster6017@corp.com,555-3612,LIC68186032,MA,Auto,2023-04-23,Active,OFF08657225,supervisor@corp.com,17
ADJ97381998,EMP61586383,Adj6018,Smith,adjuster6018@corp.com,555-1824,LIC89698399,IL,Fraud,2017-12-25,Inactive,OFF17891800,supervisor@corp.com,32
ADJ02282765,EMP17053911,Adj6019,Smith,adjuster6019@corp.com,555-4259,LIC21641562,WA,Property,2000-08-29,Active,OFF50119347,supervisor@corp.com,96
ADJ10651401,EMP89100379,Adj6020,Smith,adjuster6020@corp.com,555-8267,LIC86810139,NY,Auto,2023-01-06,Inactive,OFF13609820,supervisor@corp.com,22
ADJ89170811,EMP32168739,Adj6021,Smith,adjuster6021@corp.com,555-8750,LIC73625729,IL,Property,2004-12-12,Inactive,OFF44427559,supervisor@corp.com,25
ADJ19636774,EMP09874989,Adj6022,Smith,adjuster6022@corp.com,555-1929,LIC66797557,MA,Property,2020-12-31,Inactive,OFF73455042,supervisor@corp.com,11
ADJ64203063,EMP87022792,Adj6023,Smith,adjuster6023@corp.com,555-4654,LIC76875854,NY,Fraud,2012-08-20,Active,OFF26403563,supervisor@corp.com,57
ADJ38125022,EMP80591589,Adj6024,Smith,adjuster6024@corp.com,555-6242,LIC17809549,NY,Auto,2023-02-17,Inactive,OFF07862832,supervisor@corp.com,81
ADJ67722034,EMP46333871,Adj6025,Smith,adjuster6025@corp.com,555-2598,LIC15122607,MA,Fraud,2016-01-17,Inactive,OFF11557958,supervisor@corp.com,85
ADJ74967179,EMP82446283,Adj6026,Smith,adjuster6026@corp.com,555-9542,LIC94444359,NY,Auto,2017-09-02,Inactive,OFF27463866,supervisor@corp.com,59
ADJ29847228,EMP94055435,Adj6027,Smith,adjuster6027@corp.com,555-6066,LIC08564634,FL,Auto,2009-07-21,Active,OFF12799950,supervisor@corp.com,73
ADJ92125260,EMP10538209,Adj6028,Smith,adjuster6028@corp.com,555-4390,LIC04531048,MA,Property,2007-06-23,Active,OFF45443594,supervisor@corp.com,99
ADJ04466130,EMP54661126,Adj6029,Smith,adjuster6029@corp.com,555-4842,LIC90181291,TX,Auto,2012-09-18,Active,OFF39318552,supervisor@corp.com,82
ADJ37028841,EMP18883337,Adj6030,Smith,adjuster6030@corp.com,555-7370,LIC57040116,NY,Fraud,2006-05-05,Inactive,OFF14479197,supervisor@corp.com,83
ADJ12882327,EMP45373029,Adj6031,Smith,adjuster6031@corp.com,555-3131,LIC16462353,NY,Auto,2001-11-27,Active,OFF45516924,supervisor@corp.com,14
ADJ30711986,EMP94492813,Adj6032,Smith,adjuster6032@corp.com,555-8367,LIC18733074,CA,Property,2017-08-22,Active,OFF07862832,supervisor@corp.com,84
ADJ32783854,EMP28623489,Adj6033,Smith,adjuster6033@corp.com,555-5747,LIC04645834,MA,Property,2010-11-04,Active,OFF47441902,supervisor@corp.com,75
ADJ20007956,EMP97706758,Adj6034,Smith,adjuster6034@corp.com,555-3028,LIC95162898,NY,Fraud,2021-08-20,Active,OFF97615856,supervisor@corp.com,25
ADJ25179929,EMP02115304,Adj6035,Smith,adjuster6035@corp.com,555-8607,LIC47979997,MA,Property,2010-02-10,Active,OFF70279089,supervisor@corp.com,38
ADJ73756763,EMP01565883,Adj6036,Smith,adjuster6036@corp.com,555-9616,LIC83877549,CA,Property,2021-06-30,Inactive,OFF18497558,supervisor@corp.com,17
ADJ64239963,EMP76261954,Adj6037,Smith,adjuster6037@corp.com,555-7471,LIC31183271,WA,Auto,2005-09-11,Active,OFF35647903,supervisor@corp.com,34
ADJ08694565,EMP79456292,Adj6038,Smith,adjuster6038@corp.com,555-6837,LIC29573351,FL,Fraud,2006-08-20,Inactive,OFF43214074,supervisor@corp.com,45
ADJ53301081,EMP48242322,Adj6039,Smith,adjuster6039@corp.com,555-2799,LIC34642226,TX,Fraud,2016-06-23,Inactive,OFF51624252,supervisor@corp.com,73
ADJ55849173,EMP60817053,Adj6040,Smith,adjuster6040@corp.com,555-2620,LIC62321102,FL,Fraud,2007-01-31,Inactive,OFF72490684,supervisor@corp.com,83
ADJ21617784,EMP11508728,Adj6041,Smith,adjuster6041@corp.com,555-5044,LIC66074576,TX,Property,2022-08-06,Inactive,OFF54825050,supervisor@corp.com,24
ADJ25030326,EMP99895163,Adj6042,Smith,adjuster6042@corp.com,555-2848,LIC29915305,NY,Property,2005-05-21,Inactive,OFF71105443,supervisor@corp.com,16
ADJ86489882,EMP81280225,Adj6043,Smith,adjuster6043@corp.com,555-3312,LIC10848674,NY,Fraud,2005-08-06,Inactive,OFF08137950,supervisor@corp.com,51
ADJ02021053,EMP51878043,Adj6044,Smith,adjuster6044@corp.com,555-9008,LIC02904609,CA,Property,2025-10-26,Inactive,OFF43067098,supervisor@corp.com,48
ADJ29848598,EMP52503312,Adj6045,Smith,adjuster6045@corp.com,555-6539,LIC64144303,CA,Fraud,2004-10-28,Active,OFF48063689,supervisor@corp.com,59
ADJ47332741,EMP34673591,Adj6046,Smith,adjuster6046@corp.com,555-5550,LIC82654678,NY,Auto,2008-02-16,Inactive,OFF36089575,supervisor@corp.com,18
ADJ01208449,EMP83679004,Adj6047,Smith,adjuster6047@corp.com,555-9758,LIC64345390,TX,Auto,2006-05-09,Active,OFF64933719,supervisor@corp.com,69
ADJ45663364,EMP69899336,Adj6048,Smith,adjuster6048@corp.com,555-4535,LIC93800912,MA,Property,2015-05-08,Active,OFF11937258,supervisor@corp.com,44
ADJ98558648,EMP60249848,Adj6049,Smith,adjuster6049@corp.com,555-6050,LIC79689958,FL,Property,2006-04-03,Inactive,OFF39175748,supervisor@corp.com,85
ADJ32912135,EMP08008434,Adj6050,Smith,adjuster6050@corp.com,555-7962,LIC50325017,IL,Auto,2021-01-06,Inactive,OFF24116068,supervisor@corp.com,71
ADJ09758969,EMP19767705,Adj6051,Smith,adjuster6051@corp.com,555-2476,LIC55624376,NY,Auto,2023-01-29,Active,OFF38116404,supervisor@corp.com,24
ADJ77640451,EMP15796257,Adj6052,Smith,adjuster6052@corp.com,555-3357,LIC22546249,WA,Fraud,2012-06-29,Active,OFF04577475,supervisor@corp.com,91
ADJ95961779,EMP94679003,Adj6053,Smith,adjuster6053@corp.com,555-5479,LIC05307910,TX,Property,2004-03-07,Inactive,OFF64307623,supervisor@corp.com,60
ADJ80478319,EMP91931544,Adj6054,Smith,adjuster6054@corp.com,555-8862,LIC44995795,TX,Auto,2018-10-12,Inactive,OFF94769521,supervisor@corp.com,15
ADJ57754862,EMP34305283,Adj6055,Smith,adjuster6055@corp.com,555-6308,LIC49543278,WA,Fraud,2004-04-02,Inactive,OFF61515767,supervisor@corp.com,47
ADJ77865734,EMP97300664,Adj6056,Smith,adjuster6056@corp.com,555-7923,LIC51744637,MA,Auto,2006-04-06,Inactive,OFF01677511,supervisor@corp.com,50
ADJ39515861,EMP29905721,Adj6057,Smith,adjuster6057@corp.com,555-5178,LIC53597213,MA,Auto,2011-09-20,Active,OFF96937436,supervisor@corp.com,81
ADJ79161105,EMP96047780,Adj6058,Smith,adjuster6058@corp.com,555-5796,LIC16330062,WA,Property,2014-08-09,Active,OFF23210819,supervisor@corp.com,72
ADJ32061367,EMP36627936,Adj6059,Smith,adjuster6059@corp.com,555-1447,LIC57964501,IL,Auto,2003-11-09,Active,OFF53061124,supervisor@corp.com,41
ADJ69670017,EMP84513344,Adj6060,Smith,adjuster6060@corp.com,555-2197,LIC64587162,WA,Fraud,2022-05-22,Inactive,OFF79880784,supervisor@corp.com,32
ADJ85194205,EMP51052857,Adj6061,Smith,adjuster6061@corp.com,555-4505,LIC22194627,WA,Fraud,2023-09-12,Inactive,OFF38893614,supervisor@corp.com,19
ADJ46183607,EMP24188478,Adj6062,Smith,adjuster6062@corp.com,555-8424,LIC31219557,WA,Auto,2024-01-23,Active,OFF80038491,supervisor@corp.com,14
ADJ30714060,EMP03739420,Adj6063,Smith,adjuster6063@corp.com,555-1765,LIC91504818,WA,Fraud,2003-09-24,Inactive,OFF00549942,supervisor@corp.com,99
ADJ29656028,EMP80225548,Adj6064,Smith,adjuster6064@corp.com,555-7270,LIC93951694,MA,Auto,2025-06-09,Active,OFF42119069,supervisor@corp.com,45
ADJ87531466,EMP70850232,Adj6065,Smith,adjuster6065@corp.com,555-7770,LIC95726528,MA,Auto,2003-06-03,Inactive,OFF99540827,supervisor@corp.com,78
ADJ59802505,EMP78864589,Adj6066,Smith,adjuster6066@corp.com,555-9377,LIC16504322,TX,Fraud,2023-07-18,Active,OFF64444508,supervisor@corp.com,53
ADJ87481252,EMP70276181,Adj6067,Smith,adjuster6067@corp.com,555-9319,LIC72256175,TX,Auto,2009-11-05,Inactive,OFF83348600,supervisor@corp.com,18
ADJ44308330,EMP61144646,Adj6068,Smith,adjuster6068@corp.com,555-6308,LIC53338437,FL,Fraud,2023-06-19,Active,OFF51711035,supervisor@corp.com,19
ADJ01357011,EMP94957284,Adj6069,Smith,adjuster6069@corp.com,555-7158,LIC88478380,WA,Auto,2022-07-04,Inactive,OFF91243977,supervisor@corp.com,35
ADJ48951492,EMP68380068,Adj6070,Smith,adjuster6070@corp.com,555-5104,LIC52687788,MA,Fraud,2020-04-06,Inactive,OFF72481440,supervisor@corp.com,30
ADJ61030989,EMP74766432,Adj6071,Smith,adjuster6071@corp.com,555-6486,LIC20644713,IL,Property,2015-07-10,Active,OFF23402344,supervisor@corp.com,56
ADJ53228424,EMP83745028,Adj6072,Smith,adjuster6072@corp.com,555-4318,LIC71871514,MA,Auto,2007-05-02,Active,OFF14758718,supervisor@corp.com,45
ADJ28010385,EMP65420117,Adj6073,Smith,adjuster6073@corp.com,555-8912,LIC02721493,MA,Fraud,2011-03-25,Active,OFF51795415,supervisor@corp.com,12
ADJ38318489,EMP46703243,Adj6074,Smith,adjuster6074@corp.com,555-4103,LIC94387720,WA,Fraud,2015-05-12,Active,OFF72750834,supervisor@corp.com,28
ADJ74786230,EMP06736573,Adj6075,Smith,adjuster6075@corp.com,555-4821,LIC18099825,FL,Auto,2007-01-25,Inactive,OFF07645641,supervisor@corp.com,45
ADJ86094876,EMP49517973,Adj6076,Smith,adjuster6076@corp.com,555-2661,LIC10573212,NY,Property,2022-06-27,Inactive,OFF35068717,supervisor@corp.com,82
ADJ77035159,EMP71634796,Adj6077,Smith,adjuster6077@corp.com,555-8357,LIC25099293,IL,Fraud,2007-11-18,Active,OFF64608019,supervisor@corp.com,19
ADJ57000624,EMP26759422,Adj6078,Smith,adjuster6078@corp.com,555-9909,LIC90522424,MA,Fraud,2000-03-23,Active,OFF78101931,supervisor@corp.com,67
ADJ97999048,EMP48362300,Adj6079,Smith,adjuster6079@corp.com,555-2167,LIC68443185,CA,Fraud,2010-12-08,Active,OFF87155086,supervisor@corp.com,100
ADJ75289601,EMP84998227,Adj6080,Smith,adjuster6080@corp.com,555-9203,LIC29046495,IL,Fraud,2014-04-13,Active,OFF98869349,supervisor@corp.com,37
ADJ79250522,EMP96741405,Adj6081,Smith,adjuster6081@corp.com,555-5161,LIC11270305,MA,Fraud,2019-05-16,Active,OFF19440196,supervisor@corp.com,36
ADJ25328526,EMP62020256,Adj6082,Smith,adjuster6082@corp.com,555-3344,LIC88475578,TX,Property,2007-07-17,Inactive,OFF18079264,supervisor@corp.com,33
ADJ77204813,EMP15771985,Adj6083,Smith,adjuster6083@corp.com,555-1836,LIC08631188,CA,Auto,2007-11-24,Inactive,OFF12420584,supervisor@corp.com,79
ADJ62241803,EMP99173022,Adj6084,Smith,adjuster6084@corp.com,555-6335,LIC46651321,TX,Fraud,2000-02-25,Inactive,OFF14374228,supervisor@corp.com,21
ADJ58345770,EMP61387052,Adj6085,Smith,adjuster6085@corp.com,555-3231,LIC00679957,TX,Property,2010-12-27,Active,OFF70946273,supervisor@corp.com,91
ADJ20210543,EMP65526301,Adj6086,Smith,adjuster6086@corp.com,555-6090,LIC25295772,CA,Fraud,2018-02-13,Inactive,OFF01177033,supervisor@corp.com,34
ADJ61610158,EMP58911304,Adj6087,Smith,adjuster6087@corp.com,555-3661,LIC56651890,WA,Fraud,2024-07-23,Inactive,OFF75737276,supervisor@corp.com,58
ADJ40951239,EMP00190681,Adj6088,Smith,adjuster6088@corp.com,555-4409,LIC77887390,NY,Auto,2021-01-23,Active,OFF05446031,supervisor@corp.com,42
ADJ16883019,EMP92481132,Adj6089,Smith,adjuster6089@corp.com,555-3047,LIC80634519,NY,Property,2022-08-22,Active,OFF13041031,supervisor@corp.com,69
ADJ31293066,EMP02601567,Adj6090,Smith,adjuster6090@corp.com,555-5883,LIC43590411,NY,Fraud,2017-09-05,Active,OFF37327460,supervisor@corp.com,65
ADJ45726851,EMP42361139,Adj6091,Smith,adjuster6091@corp.com,555-7966,LIC63659393,TX,Fraud,2021-12-17,Active,OFF52685623,supervisor@corp.com,70
ADJ93572088,EMP22246011,Adj6092,Smith,adjuster6092@corp.com,555-1178,LIC33651685,TX,Fraud,2022-12-07,Inactive,OFF58252803,supervisor@corp.com,57
ADJ27955172,EMP34106159,Adj6093,Smith,adjuster6093@corp.com,555-3889,LIC51967521,TX,Fraud,2017-07-12,Active,OFF56761753,supervisor@corp.com,51
ADJ02203241,EMP00198239,Adj6094,Smith,adjuster6094@corp.com,555-2233,LIC58423166,TX,Fraud,2003-03-14,Inactive,OFF55792676,supervisor@corp.com,35
ADJ27772263,EMP41622384,Adj6095,Smith,adjuster6095@corp.com,555-3622,LIC95586634,MA,Property,2002-07-28,Active,OFF66955077,supervisor@corp.com,47
ADJ50153038,EMP63940500,Adj6096,Smith,adjuster6096@corp.com,555-6031,LIC48795077,WA,Property,2002-02-08,Active,OFF10693951,supervisor@corp.com,81
