policyholder_id,policyholder_number,full_name,policyholder_type,email,phone,address,city,state,zip_code,date_of_birth,risk_score
PH03012166,PN08956273,Customer 4481,Business,user4481@example.com,555-1225,657 Oak St,Seattle,FL,76945,2002-02-05,538
PH39332426,PN69691945,Customer 4482,Individual,user4482@example.com,555-5674,234 Oak St,Seattle,TX,78507,2017-09-24,821
PH74360575,PN01180529,Customer 4483,Business,user4483@example.com,555-6909,725 Oak St,San Jose,IL,77812,2008-01-13,757
PH63898856,PN62348249,Customer 4484,Individual,user4484@example.com,555-1058,499 Oak St,Seattle,NY,75219,2013-05-13,387
PH68983699,PN53119836,Customer 4485,Business,user4485@example.com,555-9545,933 Oak St,Seattle,NY,79304,1982-11-18,339
PH67972423,PN60058897,Customer 4486,Business,user4486@example.com,555-3648,758 Oak St,Miami,NY,75556,2014-01-06,573
PH32352946,PN79692509,Customer 4487,Business,user4487@example.com,555-9445,279 Oak St,Dallas,CA,79755,2010-02-21,755
PH20773437,PN94200073,Customer 4488,Individual,user4488@example.com,555-4168,116 Oak St,Dallas,MA,79675,1985-07-22,787
PH88291538,PN13889164,Customer 4489,Individual,user4489@example.com,555-9284,996 Oak St,Boston,FL,75693,1971-12-07,668
PH30006034,PN36493544,Customer 4490,Individual,user4490@example.com,555-3538,880 Oak St,Seattle,MA,77102,1983-02-01,743
PH71130794,PN04209373,Customer 4491,Individual,user4491@example.com,555-6829,425 Oak St,Dallas,WA,78737,2025-10-03,699
PH31991657,PN84252400,Customer 4492,Business,user4492@example.com,555-8486,913 Oak St,Boston,CA,75916,1971-07-06,623
PH85407880,PN67673661,Customer 4493,Individual,user4493@example.com,555-4418,384 Oak St,Boston,MA,79387,2012-11-11,555
PH82218874,PN80007959,Customer 4494,Individual,user4494@example.com,555-2647,377 Oak St,Boston,TX,79542,2020-12-03,534
PH66471356,PN92716332,Customer 4495,Business,user4495@example.com,555-4926,643 Oak St,San Jose,FL,77848,2011-11-29,874
PH24336654,PN60172171,Customer 4496,Business,user4496@example.com,555-1501,888 Oak St,Austin,FL,77973,1952-03-24,859
PH80216359,PN85477081,Customer 4497,Individual,user4497@example.com,555-7781,715 Oak St,Austin,FL,79099,1981-01-26,709
PH92579712,PN85464014,Customer 4498,Individual,user4498@example.com,555-8673,488 Oak St,San Jose,CA,78122,1990-01-15,846
PH62837432,PN74651867,Customer 4499,Individual,user4499@example.com,555-4770,623 Oak St,Dallas,WA,78439,1989-01-27,357
PH31109888,PN49158183,Customer 4500,Business,user4500@example.com,555-6227,368 Oak St,Boston,FL,78650,2025-09-05,765
PH88175241,PN89400488,Customer 4501,Business,user4501@example.com,555-1282,441 Oak St,Chicago,NY,75226,1979-10-07,824
PH18373398,PN17759967,Customer 4502,Business,user4502@example.com,555-1559,291 Oak St,Chicago,FL,75825,1997-12-03,367
PH94254863,PN86274835,Customer 4503,Business,user4503@example.com,555-4028,736 Oak St,Chicago,FL,75357,1988-02-04,593
PH20284601,PN25082811,Customer 4504,Individual,user4504@example.com,555-3881,655 Oak St,Austin,CA,75799,1966-03-07,790
PH75409170,PN76484127,Customer 4505,Business,user4505@example.com,555-7005,340 Oak St,Chicago,NY,77083,1984-02-04,413
PH14873536,PN84360631,Customer 4506,Individual,user4506@example.com,555-7517,471 Oak St,Dallas,TX,75484,1981-06-13,856
PH96310005,PN58343473,Customer 4507,Individual,user4507@example.com,555-1327,977 Oak St,Boston,WA,76026,1951-05-06,564
PH32872033,PN24721814,Customer 4508,Business,user4508@example.com,555-2378,140 Oak St,Boston,FL,75981,1955-07-13,841
PH81384397,PN07497713,Customer 4509,Individual,user4509@example.com,555-8631,138 Oak St,Chicago,TX,76625,1984-07-20,790
PH72025606,PN74666528,Customer 4510,Individual,user4510@example.com,555-9674,553 Oak St,Dallas,IL,77069,1973-08-30,735
PH58110568,PN73600993,Customer 4511,Business,user4511@example.com,555-7648,925 Oak St,San Jose,FL,75110,1965-10-22,401
PH62576369,PN45710092,Customer 4512,Individual,user4512@example.com,555-7019,669 Oak St,San Jose,WA,76164,2010-04-12,765
PH86048701,PN40417484,Customer 4513,Business,user4513@example.com,555-7627,162 Oak St,Austin,WA,76310,2006-02-23,657
PH24788489,PN77505522,Customer 4514,Business,user4514@example.com,555-8777,292 Oak St,Austin,TX,77284,2019-07-01,500
PH10622221,PN55731215,Customer 4515,Business,user4515@example.com,555-5113,369 Oak St,Chicago,MA,78864,2017-03-27,830
PH33004237,PN27847935,Customer 4516,Individual,user4516@example.com,555-4813,652 Oak St,Miami,NY,78230,1968-10-22,717
PH92174131,PN66853671,Customer 4517,Individual,user4517@example.com,555-5958,961 Oak St,Chicago,MA,75733,1982-12-25,393
PH59949912,PN56198706,Customer 4518,Individual,user4518@example.com,555-4519,353 Oak St,Seattle,MA,78552,2021-12-17,361
PH76790283,PN80633731,Customer 4519,Business,user4519@example.com,555-7385,586 Oak St,Boston,CA,78115,2009-05-30,454
PH96901994,PN25346531,Customer 4520,Business,user4520@example.com,555-2863,160 Oak St,Dallas,MA,77219,2011-10-13,588
PH54917200,PN28964553,Customer 4521,Individual,user4521@example.com,555-1707,476 Oak St,Austin,MA,77407,1966-04-04,726
PH10216586,PN82485617,Customer 4522,Individual,user4522@example.com,555-8621,954 Oak St,San Jose,WA,75127,1966-12-18,821
PH14489417,PN92857023,Customer 4523,Individual,user4523@example.com,555-6354,339 Oak St,Chicago,TX,75514,1993-06-27,667
PH83032565,PN34894307,Customer 4524,Business,user4524@example.com,555-1554,996 Oak St,Dallas,WA,76555,2010-02-03,888
PH49998122,PN62187556,Customer 4525,Individual,user4525@example.com,555-6472,233 Oak St,San Jose,NY,77615,1975-10-01,561
PH97885654,PN21955671,Customer 4526,Business,user4526@example.com,555-1014,974 Oak St,Austin,CA,78660,1966-08-14,632
PH55194335,PN98810658,Customer 4527,Individual,user4527@example.com,555-3657,655 Oak St,Austin,MA,75320,1952-12-28,454
PH62779691,PN99974004,Customer 4528,Business,user4528@example.com,555-6952,346 Oak St,Boston,TX,78273,1965-10-19,874
PH74904976,PN40561349,Customer 4529,Individual,user4529@example.com,555-3623,945 Oak St,Boston,IL,75372,2021-02-18,483
PH27498109,PN45269281,Customer 4530,Individual,user4530@example.com,555-5562,893 Oak St,Boston,NY,77569,1953-09-11,825
PH92780954,PN49175295,Customer 4531,Individual,user4531@example.com,555-3805,937 Oak St,Seattle,MA,77491,1971-12-06,324
PH86860323,PN92635327,Customer 4532,Business,user4532@example.com,555-9846,602 Oak St,Miami,NY,75122,1957-01-18,368
PH63653270,PN41989162,Customer 4533,Business,user4533@example.com,555-8648,270 Oak St,Chicago,FL,75726,1999-08-06,643
PH27187760,PN21872775,Customer 4534,Individual,user4534@example.com,555-1345,574 Oak St,Chicago,CA,76351,2020-11-27,771
PH16997352,PN97232890,Customer 4535,Business,user4535@example.com,555-2272,378 Oak St,Dallas,MA,79999,2011-06-17,690
PH12266674,PN19217883,Customer 4536,Business,user4536@example.com,555-4202,116 Oak St,Boston,FL,79871,1975-11-19,761
PH10919243,PN92383019,Customer 4537,Individual,user4537@example.com,555-2748,598 Oak St,San Jose,MA,76853,1966-11-30,738
PH25917455,PN78564336,Customer 4538,Business,user4538@example.com,555-6310,791 Oak St,Miami,NY,75805,1967-09-10,830
PH52238005,PN14395241,Customer 4539,Business,user4539@example.com,555-6485,619 Oak St,San Jose,NY,75892,1950-12-07,562
PH91998052,PN52008788,Customer 4540,Business,user4540@example.com,555-8036,220 Oak St,San Jose,MA,76547,2002-12-29,410
PH90870441,PN24448372,Customer 4541,Business,user4541@example.com,555-6962,284 Oak St,Seattle,IL,77771,1970-10-12,493
PH59850310,PN09314283,Customer 4542,Individual,user4542@example.com,555-5908,520 Oak St,Dallas,IL,78897,1989-12-21,637
PH30619252,PN26549662,Customer 4543,Individual,user4543@example.com,555-1875,622 Oak St,Boston,CA,75358,1968-09-08,783
PH20040448,PN48832872,Customer 4544,Business,user4544@example.com,555-8076,164 Oak St,San Jose,NY,77316,1996-09-03,681
PH63369986,PN67669026,Customer 4545,Individual,user4545@example.com,555-6773,467 Oak St,Dallas,IL,76128,2023-11-06,376
PH38990590,PN85952084,Customer 4546,Individual,user4546@example.com,555-9753,530 Oak St,Boston,WA,79743,2024-02-02,733
PH48927092,PN05853194,Customer 4547,Business,user4547@example.com,555-1132,702 Oak St,Dallas,CA,79503,1962-11-13,612
PH19999373,PN91843607,Customer 4548,Individual,user4548@example.com,555-5241,699 Oak St,Chicago,CA,76323,2011-02-04,330
PH77576768,PN49167972,Customer 4549,Individual,user4549@example.com,555-6666,973 Oak St,Boston,CA,76149,1986-02-23,795
PH93310811,PN57390532,Customer 4550,Business,user4550@example.com,555-7675,591 Oak St,Seattle,CA,75301,1975-10-07,770
PH23930846,PN17729623,Customer 4551,Business,user4551@example.com,555-6770,759 Oak St,Seattle,NY,79970,2018-01-16,721
PH12498382,PN72327987,Customer 4552,Individual,user4552@example.com,555-6968,305 Oak St,Dallas,FL,76490,2014-03-09,649
PH85078442,PN61730889,Customer 4553,Business,user4553@example.com,555-7463,666 Oak St,San Jose,MA,79089,2004-06-27,536
PH71338172,PN53966603,Customer 4554,Business,user4554@example.com,555-7456,160 Oak St,Austin,FL,78790,2005-01-21,597
PH48290256,PN57983110,Customer 4555,Individual,user4555@example.com,555-3300,679 Oak St,Boston,WA,79208,1978-04-18,355
PH12148294,PN69366210,Customer 4556,Individual,user4556@example.com,555-5664,626 Oak St,Seattle,FL,79132,1964-03-29,861
PH48863622,PN00907399,Customer 4557,Individual,user4557@example.com,555-4936,862 Oak St,Miami,NY,76181,1950-10-05,516
PH86960953,PN48302432,Customer 4558,Business,user4558@example.com,555-1537,596 Oak St,San Jose,WA,78203,1999-10-12,546
PH33910272,PN20070414,Customer 4559,Business,user4559@example.com,555-2481,196 Oak St,Austin,NY,79976,2012-08-22,335
PH31550787,PN88368963,Customer 4560,Business,user4560@example.com,555-5650,361 Oak St,Seattle,TX,76196,2024-05-14,425
PH12039343,PN98505469,Customer 4561,Business,user4561@example.com,555-1034,776 Oak St,Miami,WA,79956,2008-10-23,885
PH56728147,PN89802444,Customer 4562,Individual,user4562@example.com,555-9954,737 Oak St,Seattle,FL,79637,2019-06-05,383
PH15090212,PN14218265,Customer 4563,Individual,user4563@example.com,555-3611,712 Oak St,Chicago,FL,79672,2024-09-27,896
PH53669632,PN33586036,Customer 4564,Business,user4564@example.com,555-2366,520 Oak St,Dallas,CA,79959,1997-05-10,404
PH48398852,PN32034963,Customer 4565,Individual,user4565@example.com,555-6414,616 Oak St,Seattle,WA,77375,1978-04-28,796
PH74828338,PN38381742,Customer 4566,Business,user4566@example.com,555-4230,885 Oak St,Boston,TX,75738,1954-11-01,787
PH14090589,PN18191060,Customer 4567,Business,user4567@example.com,555-9263,626 Oak St,Seattle,WA,76153,2008-10-23,439
PH00903992,PN41523030,Customer 4568,Individual,user4568@example.com,555-7349,715 Oak St,Boston,FL,79675,1957-04-10,806
PH30915391,PN62489479,Customer 4569,Individual,user4569@example.com,555-7526,471 Oak St,Dallas,CA,79281,1975-03-01,865
PH10652731,PN79733674,Customer 4570,Business,user4570@example.com,555-6472,588 Oak St,Boston,WA,79749,1997-12-05,413
PH32127770,PN89710227,Customer 4571,Business,user4571@example.com,555-2010,725 Oak St,Seattle,IL,79664,2021-04-26,552
PH20714976,PN42493289,Customer 4572,Individual,user4572@example.com,555-4008,896 Oak St,Boston,FL,79532,1951-06-04,869
PH63663277,PN12553175,Customer 4573,Individual,user4573@example.com,555-4306,648 Oak St,Miami,CA,78124,1998-04-20,503
PH62305968,PN99406071,Customer 4574,Business,user4574@example.com,555-3459,355 Oak St,Boston,WA,75159,2021-04-25,524
PH76128765,PN66707796,Customer 4575,Individual,user4575@example.com,555-7537,586 Oak St,Boston,NY,76787,1960-07-21,746
PH51110360,PN19003978,Customer 4576,Individual,user4576@example.com,555-5564,564 Oak St,Chicago,MA,78507,2023-12-18,461
PH04164820,PN49447644,Customer 4577,Business,user4577@example.com,555-7032,992 Oak St,Austin,IL,79525,2005-03-28,683
PH29796666,PN58027945,Customer 4578,Individual,user4578@example.com,555-3596,877 Oak St,San Jose,CA,75631,1952-08-16,574
PH38632389,PN93033550,Customer 4579,Business,user4579@example.com,555-5117,263 Oak St,Austin,MA,77800,1989-01-26,392
PH86872311,PN20327177,Customer 4580,Business,user4580@example.com,555-4912,559 Oak St,San Jose,TX,76721,1950-01-07,395
PH95985003,PN48669176,Customer 4581,Individual,user4581@example.com,555-8302,888 Oak St,Chicago,MA,77794,1998-05-01,649
PH29972570,PN20119262,Customer 4582,Business,user4582@example.com,555-1591,904 Oak St,Boston,NY,75530,1969-03-23,595
PH14628410,PN88327989,Customer 4583,Business,user4583@example.com,555-9835,928 Oak St,San Jose,NY,77321,1961-05-20,828
PH98213159,PN80244383,Customer 4584,Business,user4584@example.com,555-5430,126 Oak St,Austin,FL,76147,2023-12-21,336
PH88241103,PN39387813,Customer 4585,Business,user4585@example.com,555-4620,877 Oak St,Dallas,CA,75786,1955-01-14,551
PH50121542,PN65998518,Customer 4586,Business,user4586@example.com,555-8677,699 Oak St,Dallas,FL,78854,1990-11-30,467
PH74983091,PN48789809,Customer 4587,Business,user4587@example.com,555-8859,257 Oak St,Boston,IL,78222,1977-05-21,675
PH53431899,PN14974649,Customer 4588,Business,user4588@example.com,555-5032,631 Oak St,Chicago,TX,78997,1957-12-17,570
PH35474715,PN32855255,Customer 4589,Individual,user4589@example.com,555-5147,162 Oak St,Austin,CA,79583,2013-12-03,580
PH15590068,PN92713492,Customer 4590,Business,user4590@example.com,555-9667,985 Oak St,Seattle,NY,77507,1999-05-28,389
PH99070519,PN32621000,Customer 4591,Business,user4591@example.com,555-7651,261 Oak St,Boston,WA,79165,1974-03-22,768
PH91871469,PN44403908,Customer 4592,Individual,user4592@example.com,555-2183,687 Oak St,Chicago,NY,75122,1968-05-31,364
PH83057587,PN88978741,Customer 4593,Individual,user4593@example.com,555-2705,244 Oak St,Austin,TX,78317,2023-02-27,533
PH57768392,PN32489035,Customer 4594,Business,user4594@example.com,555-5957,668 Oak St,Dallas,WA,78557,2019-11-18,485
PH53085114,PN93996619,Customer 4595,Business,user4595@example.com,555-3375,174 Oak St,Boston,CA,78868,1990-01-23,553
PH50837972,PN69038170,Customer 4596,Individual,user4596@example.com,555-6339,851 Oak St,Austin,NY,79931,1968-09-20,702
PH72936515,PN44390567,Customer 4597,Business,user4597@example.com,555-9018,997 Oak St,Boston,CA,77295,2014-08-26,886
PH01265400,PN44649635,Customer 4598,Individual,user4598@example.com,555-7869,641 Oak St,Chicago,CA,79138,1967-10-12,824
PH35665306,PN07636331,Customer 4599,Individual,user4599@example.com,555-7900,986 Oak St,Miami,WA,75334,1985-01-09,745
PH35476967,PN59543392,Customer 4600,Business,user4600@example.com,555-7635,423 Oak St,Miami,WA,76441,1990-09-21,787
PH74038139,PN65545931,Customer 4601,Individual,user4601@example.com,555-5096,521 Oak St,Chicago,FL,77716,2015-05-17,630
PH89206216,PN03624128,Customer 4602,Individual,user4602@example.com,555-1455,436 Oak St,Miami,WA,79534,1959-12-02,591
PH90725514,PN34820437,Customer 4603,Individual,user4603@example.com,555-1310,913 Oak St,San Jose,FL,79037,1973-07-29,483
PH12826036,PN48849758,Customer 4604,Individual,user4604@example.com,555-2032,159 Oak St,Dallas,FL,79032,1984-08-26,318
PH06985596,PN71572481,Customer 4605,Business,user4605@example.com,555-3488,135 Oak St,Seattle,IL,76922,1972-10-20,690
PH27975442,PN95577727,Customer 4606,Business,user4606@example.com,555-4048,304 Oak St,Miami,TX,78428,1979-02-24,524
PH30096407,PN75390951,Customer 4607,Business,user4607@example.com,555-1257,909 Oak St,Boston,FL,76249,1956-03-13,552
PH53859620,PN50407744,Customer 4608,Individual,user4608@example.com,555-7658,976 Oak St,Miami,NY,79108,1964-11-03,762
PH25442629,PN28974990,Customer 4609,Individual,user4609@example.com,555-6650,646 Oak St,San Jose,MA,77247,2017-07-22,790
PH51895754,PN50960795,Customer 4610,Individual,user4610@example.com,555-1767,830 Oak St,San Jose,TX,76655,2025-10-02,722
PH93501396,PN53051635,Customer 4611,Individual,user4611@example.com,555-8217,245 Oak St,Boston,CA,78128,1996-08-31,526
PH04495050,PN33748023,Customer 4612,Individual,user4612@example.com,555-5581,279 Oak St,Dallas,NY,77394,1986-10-11,552
PH95454028,PN21558382,Customer 4613,Business,user4613@example.com,555-1747,289 Oak St,Boston,MA,77531,1978-04-16,540
PH15517564,PN27133651,Customer 4614,Individual,user4614@example.com,555-9992,339 Oak St,Miami,IL,77824,1969-08-27,602
PH48626555,PN59802981,Customer 4615,Individual,user4615@example.com,555-6057,794 Oak St,Austin,NY,77838,2013-10-12,482
PH96125704,PN12289260,Customer 4616,Business,user4616@example.com,555-7660,925 Oak St,Boston,TX,77025,1987-05-03,772
PH58559211,PN75963279,Customer 4617,Business,user4617@example.com,555-6826,772 Oak St,Dallas,WA,76386,1986-10-07,424
PH50019124,PN80055749,Customer 4618,Individual,user4618@example.com,555-3994,476 Oak St,Miami,WA,76071,1986-07-31,340
PH63232582,PN44153399,Customer 4619,Business,user4619@example.com,555-1232,203 Oak St,Chicago,TX,78613,2006-10-05,563
PH34620427,PN57236968,Customer 4620,Individual,user4620@example.com,555-9110,204 Oak St,Dallas,CA,79000,1992-03-26,490
PH36352669,PN85037377,Customer 4621,Business,user4621@example.com,555-3423,858 Oak St,Chicago,NY,79743,1950-09-05,411
PH54032871,PN54878158,Customer 4622,Business,user4622@example.com,555-1630,967 Oak St,Chicago,MA,79795,1953-09-04,471
PH41418420,PN63120712,Customer 4623,Individual,user4623@example.com,555-4192,549 Oak St,Chicago,FL,76924,2013-04-11,351
PH65555202,PN82412999,Customer 4624,Individual,user4624@example.com,555-2517,504 Oak St,San Jose,NY,79885,2002-03-26,779
PH75573751,PN08739889,Customer 4625,Business,user4625@example.com,555-5014,560 Oak St,Miami,CA,76236,1976-07-12,878
PH15319265,PN70237529,Customer 4626,Individual,user4626@example.com,555-1993,191 Oak St,Miami,FL,77632,1951-01-12,846
PH40757443,PN83264468,Customer 4627,Individual,user4627@example.com,555-2331,255 Oak St,Chicago,CA,75784,1976-06-05,658
PH59849317,PN01312579,Customer 4628,Business,user4628@example.com,555-8071,274 Oak St,Dallas,FL,76914,1965-03-10,887
PH97432604,PN85166847,Customer 4629,Business,user4629@example.com,555-1649,774 Oak St,San Jose,NY,78220,2025-08-22,538
PH64563767,PN06627395,Customer 4630,Business,user4630@example.com,555-4676,105 Oak St,Seattle,NY,77923,2011-06-26,595
PH32685587,PN23776543,Customer 4631,Individual,user4631@example.com,555-4062,379 Oak St,Dallas,CA,79758,2001-06-03,806
PH48400766,PN74798976,Customer 4632,Individual,user4632@example.com,555-8337,630 Oak St,Dallas,TX,79859,2003-01-18,811
PH40186183,PN71209208,Customer 4633,Business,user4633@example.com,555-1978,490 Oak St,Dallas,IL,75609,1953-01-12,732
PH41083963,PN47607918,Customer 4634,Individual,user4634@example.com,555-9499,318 Oak St,Miami,IL,79055,1982-04-20,709
PH06813451,PN36014118,Customer 4635,Business,user4635@example.com,555-1598,244 Oak St,Seattle,MA,78044,1977-05-02,334
PH77311057,PN92610336,Customer 4636,Business,user4636@example.com,555-5281,407 Oak St,Miami,WA,78487,1958-07-04,547
PH37746897,PN73002652,Customer 4637,Individual,user4637@example.com,555-8808,763 Oak St,Austin,CA,75076,1954-06-14,481
